City,Latitude,Longitude,month,Temperature,Humidity,Rainfall,Wind Speed,Pressure,city_encoded
Pune,22.229650597720276,96.47216210455821,12,5.926352839878153,71.4876186440043,29.208036750434502,9.830124537121225,1013.3480097691917,9
Chennai,30.29986067659721,86.01899042035237,3,19.686062545078613,55.53878716106948,7.744311637594298,15.194463432071304,1009.9882853028648,2
Mumbai,16.0561096367298,84.21635939805047,4,34.94749068927382,59.604268552281496,19.12214874041859,12.59919904519505,1013.0840597664462,8
Kolkata,30.67857344615674,86.21890520343516,3,8.136176585109684,84.75643936489224,14.452996505141357,13.969704560052676,1009.5737851486887,6
Pune,28.866215060453722,83.44760071608509,2,9.682561781771604,56.583454089910425,15.060595487105951,24.61296439128099,1014.7097470948579,9
Lucknow,14.211449441848716,86.41758407138184,5,39.90559004075569,79.73667175096266,9.861976563450987,12.005447413386552,1015.5393768444143,7
Lucknow,11.546048413053207,81.04542403120422,2,19.7693338231746,67.2061725572615,25.278641642858314,14.043658787202158,1009.1039423424993,7
Hyderabad,31.437466708371907,74.3348523036159,6,27.537746718634754,86.36346263530855,161.0190131197551,7.670311027056391,1012.6780241203734,4
Kolkata,34.00738964288356,71.4871695688386,3,14.522313701192061,81.36828831347826,17.67195800935313,5.959154648739753,1008.7087170065487,6
Chennai,8.845162471182938,69.98188713043555,6,50.0,86.52904369448002,112.28544645527796,20.508190291849893,1013.98182445542,2
Delhi,27.74429180828951,75.6361577288428,11,7.153738918196755,68.67225828970163,7.908828573007643,16.413663501439572,1010.6440429792965,3
Chennai,32.5571617955911,69.33758336573628,10,6.0347603988799055,76.54784626331923,5.3195804814761525,20.2140961208779,1013.276244568387,2
Lucknow,31.148722486497462,84.44795261766218,9,17.84873459631414,83.326590646178,222.8121680497273,7.997255977731033,1013.174610093843,7
Lucknow,34.04205275129563,76.23102496368209,1,5.0,71.06464279880126,8.298325605572101,16.43657542365382,1017.243543461938,7
Bangalore,28.522540117828623,91.91150943452394,6,31.498166798247667,91.56861569061313,216.32034563097537,10.072849486827511,1013.4908322256872,1
Lucknow,19.942066584284575,70.1529853166632,9,21.983258727873388,88.38782191973779,135.40164043267754,9.561236338000398,1013.8299847971831,7
Mumbai,16.422703743368523,74.5641933359031,11,10.015969528283449,74.34411886093498,14.22591962672059,5.230520281059706,1012.0165312576438,8
Ahmedabad,16.660053991829443,89.17713826561423,4,34.402185686858104,81.21079157055092,15.667792394504836,7.606814471381438,1017.4907960318282,0
Kolkata,27.559412160581157,85.36544059512124,11,6.8362496845288945,67.82606853960937,12.928129719443666,11.185362229993906,1015.7718590943961,6
Chennai,28.137599324836035,69.87024686622586,12,5.0,62.49497840223895,5.716739385009933,7.3375752118187805,1010.8540529030284,2
Ahmedabad,13.409696875815241,93.43994425770381,2,21.92434171550573,57.36284593049798,11.360058870076836,24.71716880821875,1016.4420958577623,0
Pune,31.439315964244336,93.4405911219592,4,20.911309046514187,76.248166799448,20.920827738736335,11.172652970479014,1012.3239636018509,9
Delhi,27.302949085460686,77.58183211239744,1,8.391998249919778,77.38051457620618,20.976178839659514,7.606478934046564,1016.286671435336,3
Mumbai,23.194257731271332,77.87176945713738,3,18.89319805514318,74.72899659793123,10.728056295479847,8.981646256559156,1016.228880682935,8
Chennai,20.731376422767845,96.68182239215504,10,19.64298260331615,72.28499051647366,15.422770917057573,16.75406456682953,1009.8887018676286,2
Ahmedabad,22.66728575632887,86.15910897620101,9,20.259520338156733,82.63049405190853,82.23075156322312,6.28087047729577,1015.0114113138358,0
Delhi,12.29963493354014,83.40817909647372,10,21.802986341108788,79.97686688854277,8.680046201305567,22.248682602823138,1010.9064296930653,3
Bangalore,13.499933730459404,92.30641332300581,5,39.190078500552026,71.11743592063378,3.6222713869784,24.229993584742946,1010.9749266999266,1
Mumbai,10.461441240967176,76.27341981236218,11,18.53625950980277,57.56929739195763,27.212156847509103,9.934948413347618,1010.9634807688058,8
Mumbai,12.148767030350042,80.44629520849435,6,49.60692375115391,86.35394690757099,86.89079957022469,14.001905371817188,1015.2556824755994,8
Bangalore,20.249728134342632,75.76552358916169,3,26.747101757857763,66.10712574231236,9.14341467728451,5.442689020589942,1010.2982604179253,1
Kolkata,22.319568630662914,90.8856645510732,5,39.46999248832035,66.26579043994184,10.54923868141856,17.81420449454443,1008.0090583524609,6
Bangalore,8.482271096914623,84.62713102342133,11,23.190229703503537,71.88659173494143,6.4400179357765825,13.278521161051778,1015.1523685348263,1
Mumbai,29.513541352328744,87.10592703406205,8,21.978157432545895,76.36542510595744,202.60097845896794,10.401169322031114,1009.7118474383512,8
Mumbai,15.942535280273903,75.3169102453428,6,42.653604102798205,89.54403030910757,50.28859735794837,9.13674221233217,1009.0448239530783,8
Ahmedabad,32.6195729439176,74.38653373994214,4,20.463744257513525,63.56522697156173,6.623465510811457,18.08046155317521,1010.3751612059406,0
Lucknow,34.122804117572,82.16286424050523,2,10.593481418059518,64.15229981602859,20.408431617932504,13.32434062064629,1011.799005223227,7
Delhi,13.007389616269666,89.38940672369198,9,27.403722367705335,75.79225888043071,121.70836752998954,8.59318578059824,1012.7590632747321,3
Bangalore,20.476626850672837,83.23195296808464,12,12.699791587629061,74.20266643891114,22.114591320932103,18.78218162973648,1008.4457004071263,1
Delhi,8.033259549493499,68.94672464882439,1,24.661872913964928,63.812796975506934,18.050468106093835,16.301445660733872,1017.7057333262736,3
Bangalore,24.154836158305528,93.18799368328837,1,14.574610621737259,76.90454338287122,9.912571672660853,22.173441098589922,1015.1606305341955,1
Pune,24.397274103092123,69.87591991193881,4,28.153120939637812,58.947904351787045,20.572354663211858,7.3495179775298585,1011.2319406532433,9
Mumbai,14.68357880129113,95.71891002790181,7,44.780484494474166,82.95240389709721,61.39389367907778,20.71333203888912,1011.186972572854,8
Lucknow,23.077142159746344,68.7291167900409,1,16.792860725052872,76.56025024924486,17.48308034316082,18.47033573634518,1012.4854254936846,7
Ahmedabad,14.089583845980858,88.13906322779056,9,28.27540789241423,90.92787504042374,148.02998836215937,7.300218736561956,1014.2624482276303,0
Lucknow,12.342287665111131,70.38400484764166,4,34.42104912531401,72.66253391141456,10.2325867360709,18.896414597434415,1009.4637306658897,7
Lucknow,25.591025603661148,94.40962080361905,3,15.287149415347791,51.30464196324612,19.3081349389665,13.830945777596607,1009.8892981376496,7
Lucknow,16.799987526706023,81.46856385054073,1,17.107765008452596,63.407076676886504,26.526006993187625,23.899695711116863,1016.5943458283355,7
Delhi,23.937126349911807,71.98818946969345,10,9.100848295894808,71.39541960109212,29.97042689360307,7.832227012357986,1010.5625492388907,3
Bangalore,19.6976622222347,77.88365529390555,4,32.02491306339847,74.65180322526525,19.409594756072458,17.85666781631476,1011.8019499797517,1
Jaipur,34.57748799987841,72.7799155850561,9,15.049949161214155,92.1704395647021,139.27058606887596,12.639600909258919,1016.7127185095012,5
Pune,12.038677352024276,72.9468754351556,10,24.824584728870324,64.62193570844866,9.080591705837444,24.136293411817554,1014.6314782939983,9
Chennai,20.544162109166876,95.49514128497182,6,41.241004905219015,82.60578474868035,99.41594413668018,11.59949790580553,1011.4171187934169,2
Lucknow,26.372328911701782,80.91213725625886,6,35.96900643804114,84.03863420453973,159.45284410043672,24.243718189836002,1014.8369954572462,7
Kolkata,18.679717264759155,90.87526565325543,1,17.302442571366274,83.26208673796947,12.91649793457915,23.02971702201498,1008.1968321538142,6
Delhi,34.31689600050863,86.54856127415277,10,5.0,74.96621523296305,27.672992110873494,10.407664706213126,1015.3564266001137,3
Ahmedabad,27.490965954027246,87.61636450781337,2,9.876241821402612,66.53205224656055,12.943977626704157,21.070835536528556,1012.8701604051624,0
Chennai,25.738564154241313,71.81910971568912,11,5.5007892840279,81.58783524349506,13.083003960926758,24.91208403607012,1016.1318214728446,2
Jaipur,28.44060022550303,74.79134895764909,6,36.138095255185405,88.69032455686265,133.55431835717377,10.053260043425647,1017.5463765200647,5
Kolkata,33.721513227045364,90.81575971947868,2,9.623985183548898,65.53823812354939,25.588745679926767,13.735543386466393,1017.2578854949456,6
Jaipur,32.51110363058528,96.1522199877687,3,16.744793053487296,74.36301737332516,20.57128466286635,15.403614731335193,1017.0926504345534,5
Chennai,27.555703319413123,75.6175936353609,4,30.405918345139284,76.26931058416426,19.582558958610104,10.898622716077286,1013.1216995593388,2
Lucknow,28.227364255734642,75.87549417778015,11,5.0,90.54861785335305,12.021861604364279,5.305296792920595,1011.6014211413894,7
Kolkata,11.939895998948927,81.71401685151623,5,49.84013659226085,53.59926685902906,25.083412774475864,9.402584883950533,1012.6503532473067,6
Jaipur,10.775394921301974,96.53136907280769,9,37.349399928095195,94.37607577832853,40.35824256603931,10.638737686835169,1014.8989600331336,5
Ahmedabad,23.414421549792436,75.79980942896766,12,9.875328751903291,74.19690982414396,26.511523653129057,13.871994026363744,1016.8399777687118,0
Bangalore,8.49592619739458,79.80218537939365,4,47.448655768397515,64.10974975599285,16.844247294436098,8.422049568268037,1010.0698630300012,1
Mumbai,21.02362230189297,93.8529204530817,11,6.620851478685722,64.45760005423051,13.752756341312145,22.465087133833453,1017.181931584617,8
Bangalore,13.679438657809452,68.0847099460195,9,28.883104664964485,80.41048398690971,164.23516579377514,19.098222654626724,1016.1518023196988,1
Chennai,17.34244732641067,69.15321298466851,11,12.32975070005903,69.64686138440808,21.02021932441344,6.70400955119324,1017.7885601517823,2
Delhi,28.946727866409812,85.51807863506536,10,12.907055678144182,95.0,3.3446665159832287,18.00184902279863,1016.8025177328169,3
Mumbai,33.413412614274435,94.31402477667257,3,11.518847689774013,76.89572921660891,26.531900124372687,18.07312952811241,1010.799373296919,8
Pune,9.95523934795122,74.9268431516559,8,43.20829396965148,85.11319516571746,150.6196718340761,24.124423472872554,1009.0595591134405,9
Ahmedabad,22.424539561364018,81.61961146574056,12,12.571976782898927,77.41355433618666,12.26009603190211,5.060417427123225,1009.1224107199159,0
Pune,31.8284041171292,81.06349374807672,1,5.032504349782059,65.27696510723351,6.7326302721195415,9.958648996116144,1010.9122331857827,9
Kolkata,10.227730429891373,81.7161690367698,11,21.078687670304824,67.05858750590605,14.865565107677938,23.55582958750631,1014.1418372398454,6
Mumbai,30.261879266214514,86.0530711761626,9,14.226876564326144,82.04016830758272,164.0071482467823,23.64267830796566,1016.0432032609717,8
Pune,17.660636475063328,81.62256912672983,9,24.730937921573247,95.0,138.98460751323898,19.411728387412747,1016.9925030698156,9
Pune,16.696556959922056,80.97657609835127,10,24.29161114795236,57.241990230842084,21.32382253332622,20.3152664209508,1014.2375338436923,9
Jaipur,34.391592430499216,81.75436419250656,2,8.724773067316624,84.19613679653855,14.364206276499102,6.829659158592943,1008.0563131274805,5
Bangalore,13.423195426281943,85.1351557968602,4,38.04438510084181,66.81430827363928,28.958274601857475,15.277516695564673,1009.8631677651854,1
Jaipur,26.716236402212385,83.5732171621894,8,26.27328224093242,77.85324352976343,191.80492981236978,9.631659825779987,1008.9972620385337,5
Mumbai,30.178899656266395,92.76994393186462,7,24.169837712419334,89.41619649544637,248.0190426260154,8.624360872272344,1011.6332447556902,8
Mumbai,9.111954372540335,69.43540875131633,1,17.907498189147837,75.86671186951331,5.952609383955928,21.20606598246665,1013.0135099363374,8
Chennai,26.10040737556913,92.16619507271736,5,39.24431241773044,75.83196660285826,13.726864909539454,7.700762733610949,1008.4339717857856,2
Jaipur,33.69184930759383,92.47381376574,7,23.595534897684118,83.9353882958793,120.94887939073124,14.373032739927705,1011.4847797579565,5
Hyderabad,11.353939101657602,76.26233262439786,4,40.385288182337156,73.65898215699072,18.376024479687977,23.77156479172066,1009.7917967462532,4
Bangalore,32.19797517249603,81.42270669545967,1,5.673570724822192,64.9496703996305,26.25006504165849,8.716641111306851,1014.4707016625888,1
Mumbai,24.058969209177274,80.71761616758563,9,18.388056628651306,73.61034195502603,51.1513187957418,24.55986847476469,1012.6427236932434,8
Chennai,24.6483237102868,74.33678519626977,5,35.225853512880384,55.47484042086625,4.959519547207191,24.88575971522118,1012.953176469339,2
Jaipur,24.54949272137136,79.50710856550317,11,11.583771378668299,79.69706285004226,25.95857812025517,16.112343093648057,1012.2769178803346,5
Bangalore,16.06856893110747,69.28724539295477,2,21.082642820835776,64.13702603985058,8.74695232303565,8.402854803543159,1017.5601971048657,1
Jaipur,33.250449013085415,76.0568401106703,8,30.90484995653197,84.08668211874046,210.5633787014497,11.322097758817913,1010.1473512512156,5
Pune,33.578462491038046,91.68378308807083,11,5.0,67.71012161648682,17.65770957374174,13.489856653530703,1013.1666425984388,9
Chennai,24.88322582577659,76.25230675112402,2,17.169604929030363,57.47225287014253,25.488127061955193,11.186484487164458,1015.3601736836533,2
Bangalore,29.152413600423596,91.72799339369918,3,17.55966390747173,70.73652255894024,6.377400565582895,10.612711597530316,1013.5684441313456,1
Lucknow,24.530965618791267,83.4163844735285,10,16.590987969477013,69.6898947484542,6.504140074510505,24.44459418432715,1017.290208857168,7
Kolkata,21.078758084499096,93.51601764347365,1,12.870533930731881,74.42029074932756,18.034095727514305,8.067296548314912,1011.7796835564128,6
Kolkata,25.842143194079767,84.66860707366804,11,5.536435796639618,65.7836002759183,28.55222364067601,19.666558174337247,1012.6367580577318,6
Bangalore,22.93103921998288,68.86037846887746,2,16.242157801391716,68.13495267898102,14.204939476010363,5.008205788783497,1008.8852231521473,1
Jaipur,24.131848291062113,87.5871860188656,7,29.511198069722028,81.18539758645377,118.27436706876765,16.923653388047537,1014.0899911105192,5
Chennai,29.163478942309272,69.3007534726835,10,12.378959347866767,80.46233037154728,19.380611726342913,23.31886007908105,1010.882119684481,2
Kolkata,20.984403449122592,81.06731355051089,2,18.006952638673503,68.28717586613351,28.12211221471584,10.75868188186438,1009.6030903951557,6
Chennai,9.100360864496764,94.95337413972031,6,50.0,78.9120667793964,255.9705148680484,8.710519505154384,1013.445312929045,2
Kolkata,12.427985986716426,72.79091424079766,3,34.63196618588831,66.41875269487524,29.878057489796934,18.03359589756854,1013.3231026337991,6
Pune,19.842394845217534,79.30629823530478,4,34.128943644455106,77.48940541662118,3.6093517464641813,19.252028145967863,1008.7587164122405,9
Jaipur,27.570317116599576,89.16594895660587,11,6.797633509348593,75.91902836497675,6.047169907244581,18.760610379039626,1014.9821545349447,5
Pune,24.018523504374826,93.58549812675058,8,27.041976186516262,79.3466887523811,194.55629610898796,11.386337600427481,1014.2377219065086,9
Kolkata,25.557943018583256,87.45734713753274,3,18.81698329418624,79.33681165081491,25.15556386201394,10.044048043186617,1009.890172827465,6
Lucknow,20.940531071559757,75.48702437154391,10,20.70777900328419,90.50611129101391,10.701597242282697,24.118375999240882,1012.6943486215405,7
Lucknow,24.625034592440556,87.56362773457028,6,41.00897854316549,79.98115453635586,94.58699376923907,23.46599016539859,1015.2032291647856,7
Pune,16.88347082099588,76.60510159201861,1,14.188510977500556,78.1583330666926,24.248346583292424,14.146332197856406,1013.2943574054127,9
Lucknow,20.694930002809954,88.83444766474332,7,37.97244529627844,95.0,45.22310054037253,21.923877323087467,1011.9548907618357,7
Kolkata,28.0955347710638,95.66696069996618,8,23.70972905816766,91.84071659800388,129.73331484729798,14.04646955268592,1011.2233845808095,6
Bangalore,31.53948503227427,88.92041008208236,11,6.69630145321634,63.18004846426782,16.6568490099929,13.487780361450207,1014.1039386664405,1
Pune,19.7086940168225,93.02353458445995,8,35.129295257617336,90.10416479988048,181.2941420745873,8.135258951985893,1017.3910869831024,9
Delhi,9.178864758098753,68.06101145210062,3,39.880560502912246,73.22320737743664,22.672609233404973,13.528121129839457,1014.7174484047748,3
Jaipur,12.365158691963671,88.80959161721624,10,21.37290381488985,73.2780555092119,12.58083453262777,15.74833877199614,1008.7474590363631,5
Lucknow,8.56325076087153,92.05803914909225,1,20.424994637481547,74.85756980065074,19.542477306214398,5.450086548573729,1012.6068497348214,7
Lucknow,25.63810151940791,69.17620338879576,9,21.583856552050392,72.34858695795515,188.0513641535582,13.882260103508129,1016.9082413151062,7
Mumbai,16.972494884587938,93.27633409135869,6,44.76147270550696,94.22394848034786,177.85634717651172,20.627124367904006,1008.9446242580109,8
Hyderabad,22.646923164422923,75.44413262099133,11,9.645077499052189,79.55263260977827,20.29304891483973,18.600921127485396,1017.8887571213754,4
Pune,21.31847486316259,87.29347095736361,9,21.72633683810883,75.73106651259421,100.0512761883806,17.7031397772787,1017.4906939364542,9
Ahmedabad,10.201215217915522,91.21029149167879,7,48.87363146920488,95.0,52.85516346784982,23.19110856874405,1008.7827448072987,0
Lucknow,18.88805675034346,87.21727087872131,1,15.4625796305954,71.36702615486078,6.220335145073072,5.3606401965046,1017.3341332044955,7
Jaipur,13.955150372902729,70.67625897012447,12,12.487057399986643,63.08337928821288,9.063724331655328,16.140951723844683,1011.6313259025947,5
Delhi,19.296794294026625,85.29332404695069,12,15.028892968095185,69.63777021292474,16.5053442591152,20.74697696819414,1016.4470916707586,3
Lucknow,13.496613569240552,83.93792604494216,1,21.12292421543079,62.2603815588355,25.69195426474254,15.826707654025345,1012.1838333771327,7
Delhi,30.692214969477206,94.10931677415387,6,32.24911751616161,86.94733736012736,219.34920236386372,11.477911051607583,1012.4085511270251,3
Kolkata,12.703220087612848,79.72295215968207,5,44.466598573804404,67.62665464446434,24.304096313455272,7.725011301839557,1014.3424309097754,6
Kolkata,33.94107489014838,77.31135181552446,9,15.909313401229019,91.62658346743808,124.76341846004468,22.751261436323826,1015.7447741927598,6
Hyderabad,19.229498885967402,89.74567216865752,2,15.931291680457303,70.46121260067294,13.925651024510854,14.41524784775206,1008.3378915094825,4
Bangalore,30.84862288451433,79.9675844564185,8,24.31119612988078,73.97275585265763,136.29410921746546,22.562303939714027,1013.9315599552714,1
Ahmedabad,24.97665009156052,86.73678907514683,11,5.0,77.91096179910593,8.18057597892154,16.717042448663367,1009.8673299409737,0
Mumbai,27.854458063975322,86.7470526136136,5,34.73618154209513,75.48686385450469,4.652849769876444,18.483842332300014,1011.459495178632,8
Hyderabad,28.728544977803068,93.75313286644342,2,6.232684350431968,64.14131667529152,18.954734506335125,21.085223087569002,1011.4796866615521,4
Chennai,21.630811811111478,85.36207966725382,10,21.10561003639782,62.68281327327732,29.708850452355822,18.183110892002688,1012.6906034022115,2
Mumbai,22.669114130808786,82.56245468889762,11,9.283967356687045,80.87541454805064,7.5044020336570965,12.961096813578754,1011.3413641187617,8
Pune,21.877888430835576,72.02726846549899,11,10.272307252771432,65.07367916837768,4.260490137280391,15.27266767857302,1009.0736111845067,9
Jaipur,23.87757620843214,71.35639059368245,12,5.414737315000771,64.01050725739789,24.04735540924619,21.060910493517596,1009.4562873852545,5
Chennai,8.793650035425697,72.4753253932093,6,48.50096334989321,85.61931647061519,98.19822180487554,12.473005927459685,1008.334379855611,2
Chennai,18.678909585923414,72.98360595848574,10,23.212466366705378,65.8543851810517,25.400382744529065,12.762429135369942,1012.7024908532876,2
Hyderabad,24.367095266151633,86.49843568724538,8,21.94289781747345,92.0468801063945,220.06290009931917,6.9138023211600235,1017.5444769485299,4
Bangalore,24.13853626190834,89.48845625796278,4,33.42006714873789,63.5379098474136,28.533185500371722,23.291688704434954,1009.1567522364811,1
Hyderabad,29.409814554352053,83.36975416486614,2,11.38621879982348,63.45128481211599,14.041035365430142,6.820726298908834,1017.4626449300308,4
Pune,25.68525214846693,92.04151424381924,12,5.0,66.37133021823799,20.873185665167117,17.964183548971118,1015.333615147321,9
Lucknow,34.787599541198155,96.74663357527537,11,5.0,58.87772086100138,15.551079081958308,13.263889576055954,1014.3749880293416,7
Lucknow,15.664072272433415,91.78036624446132,5,46.88830232044446,79.80271292329272,20.02589482733067,13.112387805108847,1014.4527775532356,7
Bangalore,17.69707780098825,88.15158883660281,12,9.405817119381204,67.36448961502452,15.139170462208908,18.591036731453677,1016.2672764839629,1
Pune,18.3638731004305,83.44228828367726,2,15.74884998786772,79.9689187970299,8.09307065345002,6.341874652597575,1009.0691986437982,9
Bangalore,20.57694578954671,81.01673907856654,2,20.850386995456823,74.89040360859833,16.713230232091284,16.874115659028693,1013.0475432356554,1
Delhi,30.571947722092656,70.44737903579173,6,32.95810045118362,80.25547094004561,172.71773438810942,20.440635719447094,1014.9709113826076,3
Lucknow,14.366386536898666,79.58169370344604,11,14.102732984105293,85.21316132765241,24.88630390302435,21.564255157731886,1013.8682044507357,7
Chennai,28.952005589956595,94.39390446668189,10,11.388270454248582,64.23915988472636,22.85905905642669,8.410607787875506,1016.327790710233,2
Ahmedabad,18.94337494331507,91.43265626729004,9,23.168041994427114,89.87304970618223,209.2237384641899,22.948381001563472,1008.7227170901135,0
Jaipur,24.25009535887423,74.26548958533893,4,32.802387908168434,80.09656559613278,6.061451579919459,18.122921836948844,1014.9070103949916,5
Pune,25.078594397110265,81.53162575621926,6,39.52123737693119,70.65723453762408,224.56639847920303,22.637096016413658,1013.3402773038472,9
Mumbai,18.06691320410123,91.6849728741978,7,41.532869089951426,81.71536620620807,165.08239221571898,14.705614342203965,1011.7916086397994,8
Bangalore,21.84061054055674,69.95415208878015,11,12.022113694529084,86.03250135851921,27.1406874748663,15.84066690194404,1011.4027498223403,1
Jaipur,19.15184171548782,79.23438498439111,6,46.36209100221187,80.55146969349029,278.36515221524655,23.38076554057342,1014.2083263277419,5
Mumbai,9.866585227038724,92.70339586934449,8,41.005790800533696,81.21113338037081,44.89227946248207,22.998190867093435,1016.9099537464426,8
Jaipur,19.803465498054315,79.71303806093358,4,29.511605225294144,61.20982997547122,25.15732212957093,13.96321746738004,1012.9617592610111,5
Ahmedabad,10.629621598945908,70.25082469721178,12,19.244724459340194,56.86901089018816,4.017829541412107,10.488252632713635,1016.2472316407692,0
Mumbai,18.93556157516868,83.73349668743529,1,19.519310831709817,66.38591067338574,12.913579893765611,12.863408691285283,1012.0215638184396,8
Hyderabad,24.00879679545811,92.99053235263057,7,32.13906514084254,74.15980113191418,176.42099341769136,12.755286570594995,1009.0239446279318,4
Kolkata,23.64420228227452,85.11828074564163,3,21.400249874098424,62.39462041466436,6.99872156293244,10.73733749965588,1008.6150573645864,6
Hyderabad,25.89077453322465,74.56209413821273,6,36.93671848772464,95.0,231.50472939365073,10.371592086659332,1008.5133437132367,4
Lucknow,10.57206071477491,79.14294898398406,2,25.280636881162856,67.99148754176073,3.225577012647741,22.22125872959439,1011.8015014195767,7
Kolkata,25.607327629321823,81.05357747427604,9,17.9672271554106,73.81253640148881,75.52174307718995,6.397238413693234,1011.3723775083585,6
Hyderabad,16.42799753080407,84.79872426079528,1,18.632794487281576,80.1157991756972,18.681514406043842,18.552223641991883,1015.1793702362257,4
Kolkata,18.774240545702,90.02117974682578,6,48.34072972949018,69.60150897655363,222.88464175006897,8.456401029129045,1015.4282150158487,6
Kolkata,31.165628855913056,70.86733491157842,6,32.05589129234127,86.40347769752691,277.4936377273574,11.890117867881266,1008.5085396883374,6
Chennai,8.243820911497856,93.79990895750942,5,45.083119458360294,78.20645122200555,22.04840960223484,6.230860682696737,1010.2112326288901,2
Bangalore,23.887141100196345,68.35698138746619,5,30.633786601449078,73.80064337826086,21.13804029688138,10.39947273710924,1010.742618501589,1
Bangalore,24.165277462702903,78.7315177055534,1,9.85132491673464,73.2192746877999,13.647210951467935,20.36842142234484,1013.476119841428,1
Chennai,18.709813961276176,68.79518898920708,10,22.243780860927835,70.78129356493248,3.034679489223638,22.700306490945174,1009.4451522390696,2
Jaipur,14.399752141925077,79.39625253501345,12,16.30570152594608,68.17476104864886,6.244299985861793,9.430543038047341,1009.339412194,5
Delhi,14.33619903306188,83.24856536732639,5,42.91421030756051,79.74966998504108,17.432972708413057,14.270956785178438,1017.4378888920796,3
Jaipur,31.86016108084032,82.83876021086384,2,6.644056179959825,78.88693473904608,21.22850691779933,14.406480958744128,1016.0420290729778,5
Mumbai,19.934658092137155,72.80322206381969,7,35.166163684902585,76.56646591894602,142.71103665204487,22.471506115194686,1009.8065490209117,8
Mumbai,16.93401280070764,86.72647479277276,3,30.35704373840853,72.53179118845972,22.728333311266535,20.25598105751611,1012.0656780790549,8
Kolkata,20.116994493447883,69.29857506463537,4,35.54771926939845,73.16970794832852,17.090281973968825,15.261544367360997,1011.5562199925756,6
Hyderabad,26.073540839402757,90.09529778384004,3,15.903977968405595,79.64658269333115,5.002757281046429,18.414944009435466,1015.910040740654,4
Hyderabad,11.935427342608296,95.45268858581284,3,36.621175060455414,67.77594110099975,8.184438776134618,21.947101078187337,1013.1021291647812,4
Bangalore,20.13471355077092,77.85329598738242,4,34.51444282206526,81.75340421960084,25.679952027586456,5.190779080510898,1009.2784973699347,1
Pune,23.872878019980448,82.99994206971563,5,39.490862576219605,65.37441439981195,22.572644158859866,13.057800621000972,1015.3899206315624,9
Jaipur,33.61175058098871,78.98839806370562,1,5.0,72.15623963250026,27.158573649337363,23.144863345541573,1011.9688797822491,5
Lucknow,14.818250116036321,68.19460131881773,4,32.94792744092462,62.185385036072724,6.174045726265287,19.80626061687903,1010.6292424763215,7
Ahmedabad,17.69977019373863,79.19036058395837,12,11.793275915707206,74.19338524914394,29.736008434606994,15.856827486681492,1011.7549862202072,0
Hyderabad,18.242681927905444,90.95988751857905,12,13.314207738361226,74.01782508113538,8.653981276648206,15.592890540702669,1012.977565636069,4
Ahmedabad,24.349530256411835,85.28367642332097,11,14.319077206884845,62.63290380726234,3.318056659739334,11.955401952088756,1011.4311551641701,0
Kolkata,17.631765432080044,70.9365375238396,8,36.91282439578136,75.18723187740558,299.3041935444596,15.41041067283029,1010.4190577259176,6
Ahmedabad,22.40482198309178,92.56704520111977,10,15.248098583090478,84.06004377346801,10.588994907018053,18.107663989269064,1011.9850202880398,0
Lucknow,29.108338905815792,83.40147500167204,7,28.024602309116272,69.19633260729817,210.36525217839116,13.36726076857586,1008.191729107499,7
Chennai,27.045411041029496,92.40997749059561,9,23.45367288533386,84.3900591565332,77.7042248276024,19.28306292784348,1015.7249784609631,2
Lucknow,20.051953455839808,84.82642404476584,5,35.45470201484259,60.36334073315057,18.666170369376825,22.224644545207717,1009.7094489356758,7
Ahmedabad,31.33383679720256,84.23096490030025,10,13.71833622655492,62.74224933330984,27.4089446342731,8.093696963697223,1008.4390461363064,0
Lucknow,23.0697867390343,71.05251637071336,4,29.59101665995303,72.23708112082964,11.64489152056784,14.030940456348489,1014.5369869290508,7
Delhi,22.577457666559738,72.85343226102022,8,35.60978008460576,81.79103121549689,210.96857353197697,13.160401825701623,1015.7393612882368,3
Kolkata,8.92306968035727,96.18873243840115,9,36.298338125892016,78.80720190645668,80.73396897557245,18.74929608099456,1016.1382913159284,6
Jaipur,34.640710469643366,74.62611565588836,7,26.26682621272451,81.2577908527414,198.69475765405582,9.997349305158586,1012.935091826606,5
Chennai,11.320211830299922,96.34611142172066,7,43.776022477048265,77.4873301927126,120.84159499072774,17.805018299045525,1010.0536818468998,2
Hyderabad,14.240534635546458,83.42546848920364,5,41.975229716291174,66.55353155042462,8.702622981874695,22.54978483462976,1015.3722767724983,4
Mumbai,9.395814605521227,71.93788236485418,4,42.668298392708735,81.51119766372378,11.45591536899815,13.362631995872453,1014.9971307715434,8
Jaipur,25.28008010459667,70.8797638798571,10,13.907405404975819,83.11334518165832,7.828708849710582,23.220313999584402,1010.4627073410318,5
Mumbai,14.06693177826236,74.05705805046645,1,15.37463929641742,68.66073638099455,27.351734911622835,24.86327477866957,1017.0340775586279,8
Kolkata,12.860281811763535,94.84348257073474,10,23.114880319636278,73.68500634312133,13.724045930562479,7.121840998959041,1009.0437145808282,6
Chennai,10.391000774027518,80.01035650551857,10,25.822930469935443,70.2807919884865,9.622541234307917,9.661063759697173,1017.8268823959132,2
Bangalore,10.789341842348422,79.46759377179451,7,39.37270529964341,75.37481494864633,151.0701170743019,24.007595029641863,1016.6024781097747,1
